Iterations,Accuracy (%),ATK,AGG,Momentum,seed,Bucketing
120,94.40104166666667,ALIE,CClip,0.9,2,2
150,95.13221153846153,ALIE,CClip,0.9,2,2
180,95.25240384615384,ALIE,CClip,0.9,2,2
210,95.73317307692308,ALIE,CClip,0.9,2,2
240,96.65464743589743,ALIE,CClip,0.9,2,2
270,96.18389423076923,ALIE,CClip,0.9,2,2
300,97.19551282051282,ALIE,CClip,0.9,2,2
330,97.39583333333333,ALIE,CClip,0.9,2,2
360,97.45592948717949,ALIE,CClip,0.9,2,2
390,97.71634615384616,ALIE,CClip,0.9,2,2
420,97.7764423076923,ALIE,CClip,0.9,2,2
450,97.97676282051282,ALIE,CClip,0.9,2,2
480,97.70633012820512,ALIE,CClip,0.9,2,2
510,98.1270032051282,ALIE,CClip,0.9,2,2
540,97.94671474358974,ALIE,CClip,0.9,2,2
570,98.21714743589743,ALIE,CClip,0.9,2,2
600,98.0869391025641,ALIE,CClip,0.9,2,2
30,23.858173076923077,BF,RFA,0.0,0,0
60,50.84134615384615,BF,RFA,0.0,0,0
90,57.78245192307692,BF,RFA,0.0,0,0
120,55.338541666666664,BF,RFA,0.0,0,0
150,56.02964743589744,BF,RFA,0.0,0,0
180,55.749198717948715,BF,RFA,0.0,0,0
210,53.69591346153846,BF,RFA,0.0,0,0
240,54.31690705128205,BF,RFA,0.0,0,0
270,56.169871794871796,BF,RFA,0.0,0,0
300,57.79246794871795,BF,RFA,0.0,0,0
330,59.53525641025641,BF,RFA,0.0,0,0
360,60.96754807692308,BF,RFA,0.0,0,0
390,63.11097756410256,BF,RFA,0.0,0,0
420,64.79366987179488,BF,RFA,0.0,0,0
450,66.41626602564102,BF,RFA,0.0,0,0
480,67.96875,BF,RFA,0.0,0,0
510,69.67147435897436,BF,RFA,0.0,0,0
540,70.37259615384616,BF,RFA,0.0,0,0
570,71.1338141025641,BF,RFA,0.0,0,0
600,71.77483974358974,BF,RFA,0.0,0,0
30,47.966746794871796,LF,RFA,0.0,0,0
60,61.66866987179487,LF,RFA,0.0,0,0
90,68.11899038461539,LF,RFA,0.0,0,0
120,71.71474358974359,LF,RFA,0.0,0,0
150,76.86298076923077,LF,RFA,0.0,0,0
180,78.30528846153847,LF,RFA,0.0,0,0
210,82.09134615384616,LF,RFA,0.0,0,0
240,83.11298076923077,LF,RFA,0.0,0,0
270,83.35336538461539,LF,RFA,0.0,0,0
300,84.46514423076923,LF,RFA,0.0,0,0
330,85.67708333333333,LF,RFA,0.0,0,0
360,86.8389423076923,LF,RFA,0.0,0,0
390,86.16786858974359,LF,RFA,0.0,0,0
420,87.28966346153847,LF,RFA,0.0,0,0
450,89.23277243589743,LF,RFA,0.0,0,0
480,89.11258012820512,LF,RFA,0.0,0,0
510,89.08253205128206,LF,RFA,0.0,0,0
540,89.81370192307692,LF,RFA,0.0,0,0
570,89.35296474358974,LF,RFA,0.0,0,0
600,90.14423076923077,LF,RFA,0.0,0,0
30,14.443108974358974,mimic,RFA,0.0,0,0
60,43.7099358974359,mimic,RFA,0.0,0,0
90,53.35536858974359,mimic,RFA,0.0,0,0
120,58.513621794871796,mimic,RFA,0.0,0,0
150,62.15945512820513,mimic,RFA,0.0,0,0
180,64.43309294871794,mimic,RFA,0.0,0,0
210,67.97876602564102,mimic,RFA,0.0,0,0
240,68.85016025641026,mimic,RFA,0.0,0,0
270,70.15224358974359,mimic,RFA,0.0,0,0
300,71.9150641025641,mimic,RFA,0.0,0,0
330,72.80649038461539,mimic,RFA,0.0,0,0
360,74.36899038461539,mimic,RFA,0.0,0,0
390,75.81129807692308,mimic,RFA,0.0,0,0
420,76.58253205128206,mimic,RFA,0.0,0,0
450,76.82291666666667,mimic,RFA,0.0,0,0
480,76.9931891025641,mimic,RFA,0.0,0,0
510,78.77604166666667,mimic,RFA,0.0,0,0
540,76.94310897435898,mimic,RFA,0.0,0,0
570,78.5556891025641,mimic,RFA,0.0,0,0
600,78.10496794871794,mimic,RFA,0.0,0,0
30,4.587339743589744,IPM,RFA,0.0,0,0
60,3.67588141025641,IPM,RFA,0.0,0,0
90,3.74599358974359,IPM,RFA,0.0,0,0
120,4.547275641025641,IPM,RFA,0.0,0,0
150,5.408653846153846,IPM,RFA,0.0,0,0
180,6.580528846153846,IPM,RFA,0.0,0,0
210,7.6923076923076925,IPM,RFA,0.0,0,0
240,9.154647435897436,IPM,RFA,0.0,0,0
270,9.985977564102564,IPM,RFA,0.0,0,0
300,10.106169871794872,IPM,RFA,0.0,0,0
330,10.116185897435898,IPM,RFA,0.0,0,0
360,10.116185897435898,IPM,RFA,0.0,0,0
390,10.116185897435898,IPM,RFA,0.0,0,0
420,10.116185897435898,IPM,RFA,0.0,0,0
450,10.116185897435898,IPM,RFA,0.0,0,0
480,10.116185897435898,IPM,RFA,0.0,0,0
510,10.116185897435898,IPM,RFA,0.0,0,0
540,10.116185897435898,IPM,RFA,0.0,0,0
570,10.116185897435898,IPM,RFA,0.0,0,0
600,10.116185897435898,IPM,RFA,0.0,0,0
30,68.34935897435898,ALIE,RFA,0.0,0,0
60,82.21153846153847,ALIE,RFA,0.0,0,0
90,86.23798076923077,ALIE,RFA,0.0,0,0
120,87.59014423076923,ALIE,RFA,0.0,0,0
150,88.90224358974359,ALIE,RFA,0.0,0,0
180,89.46314102564102,ALIE,RFA,0.0,0,0
210,89.5733173076923,ALIE,RFA,0.0,0,0
240,89.86378205128206,ALIE,RFA,0.0,0,0
270,90.08413461538461,ALIE,RFA,0.0,0,0
300,88.45152243589743,ALIE,RFA,0.0,0,0
330,87.4198717948718,ALIE,RFA,0.0,0,0
360,87.79046474358974,ALIE,RFA,0.0,0,0
390,90.94551282051282,ALIE,RFA,0.0,0,0
420,90.9755608974359,ALIE,RFA,0.0,0,0
450,81.40024038461539,ALIE,RFA,0.0,0,0
480,88.93229166666667,ALIE,RFA,0.0,0,0
510,88.48157051282051,ALIE,RFA,0.0,0,0
540,92.2676282051282,ALIE,RFA,0.0,0,0
570,91.53645833333333,ALIE,RFA,0.0,0,0
600,88.45152243589743,ALIE,RFA,0.0,0,0
30,35.436698717948715,BF,RFA,0.9,0,0
60,36.56850961538461,BF,RFA,0.9,0,0
90,42.64823717948718,BF,RFA,0.9,0,0
120,53.39543269230769,BF,RFA,0.9,0,0
150,55.09815705128205,BF,RFA,0.9,0,0
180,82.31169871794872,BF,RFA,0.9,0,0
210,64.77363782051282,BF,RFA,0.9,0,0
240,75.8613782051282,BF,RFA,0.9,0,0
270,75.15024038461539,BF,RFA,0.9,0,0
300,78.67588141025641,BF,RFA,0.9,0,0
330,77.8545673076923,BF,RFA,0.9,0,0
360,80.45873397435898,BF,RFA,0.9,0,0
390,81.13982371794872,BF,RFA,0.9,0,0
420,81.48036858974359,BF,RFA,0.9,0,0
450,81.84094551282051,BF,RFA,0.9,0,0
480,79.83774038461539,BF,RFA,0.9,0,0
510,83.6738782051282,BF,RFA,0.9,0,0
540,82.17147435897436,BF,RFA,0.9,0,0
570,83.54366987179488,BF,RFA,0.9,0,0
600,84.85576923076923,BF,RFA,0.9,0,0
30,57.59214743589744,LF,RFA,0.9,0,0
60,73.4775641025641,LF,RFA,0.9,0,0
90,82.3818108974359,LF,RFA,0.9,0,0
120,85.15625,LF,RFA,0.9,0,0
150,87.91065705128206,LF,RFA,0.9,0,0
180,88.671875,LF,RFA,0.9,0,0
210,91.08573717948718,LF,RFA,0.9,0,0
240,91.86698717948718,LF,RFA,0.9,0,0
270,91.95713141025641,LF,RFA,0.9,0,0
300,93.09895833333333,LF,RFA,0.9,0,0
330,93.82011217948718,LF,RFA,0.9,0,0
360,94.21073717948718,LF,RFA,0.9,0,0
390,93.59975961538461,LF,RFA,0.9,0,0
420,94.99198717948718,LF,RFA,0.9,0,0
450,94.98197115384616,LF,RFA,0.9,0,0
480,95.38261217948718,LF,RFA,0.9,0,0
510,95.57291666666667,LF,RFA,0.9,0,0
540,96.06370192307692,LF,RFA,0.9,0,0
570,96.0536858974359,LF,RFA,0.9,0,0
600,96.16386217948718,LF,RFA,0.9,0,0
30,64.38301282051282,mimic,RFA,0.9,0,0
60,71.39423076923077,mimic,RFA,0.9,0,0
90,75.63100961538461,mimic,RFA,0.9,0,0
120,78.23517628205128,mimic,RFA,0.9,0,0
150,77.15344551282051,mimic,RFA,0.9,0,0
180,82.24158653846153,mimic,RFA,0.9,0,0
210,79.6073717948718,mimic,RFA,0.9,0,0
240,79.6073717948718,mimic,RFA,0.9,0,0
270,77.88461538461539,mimic,RFA,0.9,0,0
300,83.34334935897436,mimic,RFA,0.9,0,0
330,83.45352564102564,mimic,RFA,0.9,0,0
360,84.66546474358974,mimic,RFA,0.9,0,0
390,82.91266025641026,mimic,RFA,0.9,0,0
420,84.0244391025641,mimic,RFA,0.9,0,0
450,80.96955128205128,mimic,RFA,0.9,0,0
480,83.00280448717949,mimic,RFA,0.9,0,0
510,84.62540064102564,mimic,RFA,0.9,0,0
540,83.15304487179488,mimic,RFA,0.9,0,0
570,83.6338141025641,mimic,RFA,0.9,0,0
600,83.30328525641026,mimic,RFA,0.9,0,0
30,2.363782051282051,IPM,RFA,0.9,0,0
60,9.314903846153847,IPM,RFA,0.9,0,0
90,10.116185897435898,IPM,RFA,0.9,0,0
120,21.684695512820515,IPM,RFA,0.9,0,0
150,38.772035256410255,IPM,RFA,0.9,0,0
180,40.344551282051285,IPM,RFA,0.9,0,0
210,49.18870192307692,IPM,RFA,0.9,0,0
240,53.83613782051282,IPM,RFA,0.9,0,0
270,53.67588141025641,IPM,RFA,0.9,0,0
300,40.364583333333336,IPM,RFA,0.9,0,0
330,60.75721153846154,IPM,RFA,0.9,0,0
360,64.24278846153847,IPM,RFA,0.9,0,0
390,70.57291666666667,IPM,RFA,0.9,0,0
420,76.73277243589743,IPM,RFA,0.9,0,0
450,78.41546474358974,IPM,RFA,0.9,0,0
480,39.79366987179487,IPM,RFA,0.9,0,0
510,10.29647435897436,IPM,RFA,0.9,0,0
540,10.29647435897436,IPM,RFA,0.9,0,0
570,10.29647435897436,IPM,RFA,0.9,0,0
600,10.29647435897436,IPM,RFA,0.9,0,0
30,86.55849358974359,ALIE,RFA,0.9,0,0
60,91.66666666666667,ALIE,RFA,0.9,0,0
90,92.50801282051282,ALIE,RFA,0.9,0,0
120,10.336538461538462,ALIE,RFA,0.9,0,0
150,11.368189102564102,ALIE,RFA,0.9,0,0
180,11.368189102564102,ALIE,RFA,0.9,0,0
210,11.368189102564102,ALIE,RFA,0.9,0,0
240,11.368189102564102,ALIE,RFA,0.9,0,0
270,11.368189102564102,ALIE,RFA,0.9,0,0
300,11.368189102564102,ALIE,RFA,0.9,0,0
330,11.368189102564102,ALIE,RFA,0.9,0,0
360,11.368189102564102,ALIE,RFA,0.9,0,0
390,11.368189102564102,ALIE,RFA,0.9,0,0
420,11.368189102564102,ALIE,RFA,0.9,0,0
450,11.368189102564102,ALIE,RFA,0.9,0,0
480,11.368189102564102,ALIE,RFA,0.9,0,0
510,11.368189102564102,ALIE,RFA,0.9,0,0
540,11.368189102564102,ALIE,RFA,0.9,0,0
570,11.368189102564102,ALIE,RFA,0.9,0,0
600,11.368189102564102,ALIE,RFA,0.9,0,0
30,52.17347756410256,BF,RFA,0.0,0,2
60,67.28766025641026,BF,RFA,0.0,0,2
90,73.25721153846153,BF,RFA,0.0,0,2
120,75.68108974358974,BF,RFA,0.0,0,2
150,77.57411858974359,BF,RFA,0.0,0,2
180,79.31690705128206,BF,RFA,0.0,0,2
210,81.5604967948718,BF,RFA,0.0,0,2
240,79.31690705128206,BF,RFA,0.0,0,2
270,82.80248397435898,BF,RFA,0.0,0,2
300,84.53525641025641,BF,RFA,0.0,0,2
330,83.81410256410257,BF,RFA,0.0,0,2
360,81.63060897435898,BF,RFA,0.0,0,2
390,80.859375,BF,RFA,0.0,0,2
420,82.58213141025641,BF,RFA,0.0,0,2
450,84.53525641025641,BF,RFA,0.0,0,2
480,82.05128205128206,BF,RFA,0.0,0,2
510,86.04767628205128,BF,RFA,0.0,0,2
540,87.43990384615384,BF,RFA,0.0,0,2
570,86.07772435897436,BF,RFA,0.0,0,2
600,84.77564102564102,BF,RFA,0.0,0,2
30,58.13301282051282,LF,RFA,0.0,0,2
60,72.7764423076923,LF,RFA,0.0,0,2
90,79.16666666666667,LF,RFA,0.0,0,2
120,80.56891025641026,LF,RFA,0.0,0,2
150,82.96274038461539,LF,RFA,0.0,0,2
180,83.77403846153847,LF,RFA,0.0,0,2
210,85.25641025641026,LF,RFA,0.0,0,2
240,85.94751602564102,LF,RFA,0.0,0,2
270,87.1895032051282,LF,RFA,0.0,0,2
300,87.35977564102564,LF,RFA,0.0,0,2
330,88.11097756410257,LF,RFA,0.0,0,2
360,89.35296474358974,LF,RFA,0.0,0,2
390,89.25280448717949,LF,RFA,0.0,0,2
420,89.23277243589743,LF,RFA,0.0,0,2
450,90.40464743589743,LF,RFA,0.0,0,2
480,90.67508012820512,LF,RFA,0.0,0,2
510,90.87540064102564,LF,RFA,0.0,0,2
540,91.49639423076923,LF,RFA,0.0,0,2
570,91.31610576923077,LF,RFA,0.0,0,2
600,91.69671474358974,LF,RFA,0.0,0,2
30,22.165464743589745,mimic,RFA,0.0,0,2
60,66.04567307692308,mimic,RFA,0.0,0,2
90,79.54727564102564,mimic,RFA,0.0,0,2
120,82.03125,mimic,RFA,0.0,0,2
150,83.75400641025641,mimic,RFA,0.0,0,2
180,87.5400641025641,mimic,RFA,0.0,0,2
210,88.43149038461539,mimic,RFA,0.0,0,2
240,88.15104166666667,mimic,RFA,0.0,0,2
270,88.97235576923077,mimic,RFA,0.0,0,2
300,89.24278846153847,mimic,RFA,0.0,0,2
330,89.4130608974359,mimic,RFA,0.0,0,2
360,88.84214743589743,mimic,RFA,0.0,0,2
390,89.12259615384616,mimic,RFA,0.0,0,2
420,90.24439102564102,mimic,RFA,0.0,0,2
450,90.41466346153847,mimic,RFA,0.0,0,2
480,90.72516025641026,mimic,RFA,0.0,0,2
510,91.47636217948718,mimic,RFA,0.0,0,2
540,91.00560897435898,mimic,RFA,0.0,0,2
570,90.7051282051282,mimic,RFA,0.0,0,2
600,91.38621794871794,mimic,RFA,0.0,0,2
30,53.30528846153846,IPM,RFA,0.0,0,2
60,69.8417467948718,IPM,RFA,0.0,0,2
90,77.19350961538461,IPM,RFA,0.0,0,2
120,80.28846153846153,IPM,RFA,0.0,0,2
150,82.44190705128206,IPM,RFA,0.0,0,2
180,85.5869391025641,IPM,RFA,0.0,0,2
210,86.60857371794872,IPM,RFA,0.0,0,2
240,87.1494391025641,IPM,RFA,0.0,0,2
270,88.37139423076923,IPM,RFA,0.0,0,2
300,88.51161858974359,IPM,RFA,0.0,0,2
330,89.16266025641026,IPM,RFA,0.0,0,2
360,88.96233974358974,IPM,RFA,0.0,0,2
390,89.13261217948718,IPM,RFA,0.0,0,2
420,89.67347756410257,IPM,RFA,0.0,0,2
450,90.06410256410257,IPM,RFA,0.0,0,2
480,90.13421474358974,IPM,RFA,0.0,0,2
510,90.55488782051282,IPM,RFA,0.0,0,2
540,90.39463141025641,IPM,RFA,0.0,0,2
570,90.18429487179488,IPM,RFA,0.0,0,2
600,90.67508012820512,IPM,RFA,0.0,0,2
30,66.10576923076923,ALIE,RFA,0.0,0,2
60,81.23998397435898,ALIE,RFA,0.0,0,2
90,86.56850961538461,ALIE,RFA,0.0,0,2
120,87.53004807692308,ALIE,RFA,0.0,0,2
150,88.77203525641026,ALIE,RFA,0.0,0,2
180,89.13261217948718,ALIE,RFA,0.0,0,2
210,89.25280448717949,ALIE,RFA,0.0,0,2
240,90.21434294871794,ALIE,RFA,0.0,0,2
270,90.28445512820512,ALIE,RFA,0.0,0,2
300,90.75520833333333,ALIE,RFA,0.0,0,2
330,91.11578525641026,ALIE,RFA,0.0,0,2
360,91.34615384615384,ALIE,RFA,0.0,0,2
390,91.03565705128206,ALIE,RFA,0.0,0,2
420,91.4463141025641,ALIE,RFA,0.0,0,2
450,91.00560897435898,ALIE,RFA,0.0,0,2
480,91.74679487179488,ALIE,RFA,0.0,0,2
510,91.20592948717949,ALIE,RFA,0.0,0,2
540,91.62660256410257,ALIE,RFA,0.0,0,2
570,91.53645833333333,ALIE,RFA,0.0,0,2
600,92.02724358974359,ALIE,RFA,0.0,0,2
30,67.47796474358974,BF,RFA,0.9,0,2
60,84.01442307692308,BF,RFA,0.9,0,2
90,88.91225961538461,BF,RFA,0.9,0,2
120,91.37620192307692,BF,RFA,0.9,0,2
150,92.07732371794872,BF,RFA,0.9,0,2
180,93.15905448717949,BF,RFA,0.9,0,2
210,93.05889423076923,BF,RFA,0.9,0,2
240,93.90024038461539,BF,RFA,0.9,0,2
270,94.54126602564102,BF,RFA,0.9,0,2
300,94.86177884615384,BF,RFA,0.9,0,2
330,95.40264423076923,BF,RFA,0.9,0,2
360,95.84334935897436,BF,RFA,0.9,0,2
390,95.99358974358974,BF,RFA,0.9,0,2
420,95.25240384615384,BF,RFA,0.9,0,2
450,96.34415064102564,BF,RFA,0.9,0,2
480,96.65464743589743,BF,RFA,0.9,0,2
510,96.8349358974359,BF,RFA,0.9,0,2
540,97.06530448717949,BF,RFA,0.9,0,2
570,97.27564102564102,BF,RFA,0.9,0,2
600,97.27564102564102,BF,RFA,0.9,0,2
30,77.62419871794872,LF,RFA,0.9,0,2
60,89.04246794871794,LF,RFA,0.9,0,2
90,91.49639423076923,LF,RFA,0.9,0,2
120,93.16907051282051,LF,RFA,0.9,0,2
150,93.25921474358974,LF,RFA,0.9,0,2
180,94.30088141025641,LF,RFA,0.9,0,2
210,94.2207532051282,LF,RFA,0.9,0,2
240,94.99198717948718,LF,RFA,0.9,0,2
270,95.73317307692308,LF,RFA,0.9,0,2
300,95.83333333333333,LF,RFA,0.9,0,2
330,96.27403846153847,LF,RFA,0.9,0,2
360,96.53445512820512,LF,RFA,0.9,0,2
390,96.77483974358974,LF,RFA,0.9,0,2
420,97.02524038461539,LF,RFA,0.9,0,2
450,97.12540064102564,LF,RFA,0.9,0,2
480,97.3457532051282,LF,RFA,0.9,0,2
510,97.39583333333333,LF,RFA,0.9,0,2
540,97.65625,LF,RFA,0.9,0,2
570,97.5761217948718,LF,RFA,0.9,0,2
600,97.60616987179488,LF,RFA,0.9,0,2
30,77.21354166666667,mimic,RFA,0.9,0,2
60,84.79567307692308,mimic,RFA,0.9,0,2
90,90.625,mimic,RFA,0.9,0,2
120,90.72516025641026,mimic,RFA,0.9,0,2
150,91.90705128205128,mimic,RFA,0.9,0,2
180,94.31089743589743,mimic,RFA,0.9,0,2
210,93.91025641025641,mimic,RFA,0.9,0,2
240,94.09054487179488,mimic,RFA,0.9,0,2
270,94.11057692307692,mimic,RFA,0.9,0,2
300,95.77323717948718,mimic,RFA,0.9,0,2
330,96.32411858974359,mimic,RFA,0.9,0,2
360,95.7832532051282,mimic,RFA,0.9,0,2
390,96.53445512820512,mimic,RFA,0.9,0,2
420,96.1738782051282,mimic,RFA,0.9,0,2
450,96.86498397435898,mimic,RFA,0.9,0,2
480,96.88501602564102,mimic,RFA,0.9,0,2
510,96.94511217948718,mimic,RFA,0.9,0,2
540,97.37580128205128,mimic,RFA,0.9,0,2
570,97.41586538461539,mimic,RFA,0.9,0,2
600,97.59615384615384,mimic,RFA,0.9,0,2
30,69.0204326923077,IPM,RFA,0.9,0,2
60,86.58854166666667,IPM,RFA,0.9,0,2
90,89.26282051282051,IPM,RFA,0.9,0,2
120,87.1494391025641,IPM,RFA,0.9,0,2
150,90.57491987179488,IPM,RFA,0.9,0,2
180,92.82852564102564,IPM,RFA,0.9,0,2
210,92.2275641025641,IPM,RFA,0.9,0,2
240,92.59815705128206,IPM,RFA,0.9,0,2
270,93.85016025641026,IPM,RFA,0.9,0,2
300,94.16065705128206,IPM,RFA,0.9,0,2
330,94.91185897435898,IPM,RFA,0.9,0,2
360,95.01201923076923,IPM,RFA,0.9,0,2
390,95.13221153846153,IPM,RFA,0.9,0,2
420,94.34094551282051,IPM,RFA,0.9,0,2
450,95.32251602564102,IPM,RFA,0.9,0,2
480,95.98357371794872,IPM,RFA,0.9,0,2
510,96.14383012820512,IPM,RFA,0.9,0,2
540,96.30408653846153,IPM,RFA,0.9,0,2
570,96.484375,IPM,RFA,0.9,0,2
600,96.484375,IPM,RFA,0.9,0,2
30,75.3505608974359,ALIE,RFA,0.9,0,2
60,91.74679487179488,ALIE,RFA,0.9,0,2
90,93.75,ALIE,RFA,0.9,0,2
120,93.91025641025641,ALIE,RFA,0.9,0,2
150,94.75160256410257,ALIE,RFA,0.9,0,2
180,96.18389423076923,ALIE,RFA,0.9,0,2
210,96.1738782051282,ALIE,RFA,0.9,0,2
240,96.68469551282051,ALIE,RFA,0.9,0,2
270,96.70472756410257,ALIE,RFA,0.9,0,2
300,96.84495192307692,ALIE,RFA,0.9,0,2
330,97.21554487179488,ALIE,RFA,0.9,0,2
360,97.35576923076923,ALIE,RFA,0.9,0,2
390,96.2139423076923,ALIE,RFA,0.9,0,2
420,97.1854967948718,ALIE,RFA,0.9,0,2
450,98.03685897435898,ALIE,RFA,0.9,0,2
480,97.33573717948718,ALIE,RFA,0.9,0,2
510,97.74639423076923,ALIE,RFA,0.9,0,2
540,95.75320512820512,ALIE,RFA,0.9,0,2
570,97.6161858974359,ALIE,RFA,0.9,0,2
600,98.01682692307692,ALIE,RFA,0.9,0,2
30,46.42427884615385,BF,RFA,0.0,1,0
60,46.51442307692308,BF,RFA,0.0,1,0
90,48.517628205128204,BF,RFA,0.0,1,0
120,46.50440705128205,BF,RFA,0.0,1,0
150,49.36899038461539,BF,RFA,0.0,1,0
180,53.235176282051285,BF,RFA,0.0,1,0
210,54.43709935897436,BF,RFA,0.0,1,0
240,58.06290064102564,BF,RFA,0.0,1,0
270,61.13782051282051,BF,RFA,0.0,1,0
300,63.05088141025641,BF,RFA,0.0,1,0
330,62.970753205128204,BF,RFA,0.0,1,0
360,63.81209935897436,BF,RFA,0.0,1,0
390,64.56330128205128,BF,RFA,0.0,1,0
420,64.83373397435898,BF,RFA,0.0,1,0
450,65.04407051282051,BF,RFA,0.0,1,0
480,65.44471153846153,BF,RFA,0.0,1,0
510,65.47475961538461,BF,RFA,0.0,1,0
540,65.34455128205128,BF,RFA,0.0,1,0
570,66.10576923076923,BF,RFA,0.0,1,0
600,65.94551282051282,BF,RFA,0.0,1,0
30,61.26802884615385,LF,RFA,0.0,1,0
60,68.90024038461539,LF,RFA,0.0,1,0
90,76.73277243589743,LF,RFA,0.0,1,0
120,79.50721153846153,LF,RFA,0.0,1,0
150,82.24158653846153,LF,RFA,0.0,1,0
180,82.44190705128206,LF,RFA,0.0,1,0
210,85.48677884615384,LF,RFA,0.0,1,0
240,86.30809294871794,LF,RFA,0.0,1,0
270,86.4483173076923,LF,RFA,0.0,1,0
300,87.3798076923077,LF,RFA,0.0,1,0
330,87.94070512820512,LF,RFA,0.0,1,0
360,89.12259615384616,LF,RFA,0.0,1,0
390,88.65184294871794,LF,RFA,0.0,1,0
420,89.56330128205128,LF,RFA,0.0,1,0
450,90.625,LF,RFA,0.0,1,0
480,90.625,LF,RFA,0.0,1,0
510,90.63501602564102,LF,RFA,0.0,1,0
540,91.42628205128206,LF,RFA,0.0,1,0
570,91.21594551282051,LF,RFA,0.0,1,0
600,92.00721153846153,LF,RFA,0.0,1,0
30,32.76241987179487,mimic,RFA,0.0,1,0
60,66.12580128205128,mimic,RFA,0.0,1,0
90,75.71113782051282,mimic,RFA,0.0,1,0
120,79.0264423076923,mimic,RFA,0.0,1,0
150,81.81089743589743,mimic,RFA,0.0,1,0
180,84.66546474358974,mimic,RFA,0.0,1,0
210,85.1161858974359,mimic,RFA,0.0,1,0
240,84.69551282051282,mimic,RFA,0.0,1,0
270,86.52844551282051,mimic,RFA,0.0,1,0
300,86.71875,mimic,RFA,0.0,1,0
330,85.75721153846153,mimic,RFA,0.0,1,0
360,87.27964743589743,mimic,RFA,0.0,1,0
390,87.56009615384616,mimic,RFA,0.0,1,0
420,88.13100961538461,mimic,RFA,0.0,1,0
450,87.87059294871794,mimic,RFA,0.0,1,0
480,89.00240384615384,mimic,RFA,0.0,1,0
510,88.64182692307692,mimic,RFA,0.0,1,0
540,89.04246794871794,mimic,RFA,0.0,1,0
570,87.95072115384616,mimic,RFA,0.0,1,0
600,88.80208333333333,mimic,RFA,0.0,1,0
30,8.423477564102564,IPM,RFA,0.0,1,0
60,5.689102564102564,IPM,RFA,0.0,1,0
90,2.9747596153846154,IPM,RFA,0.0,1,0
120,1.8329326923076923,IPM,RFA,0.0,1,0
150,1.3321314102564104,IPM,RFA,0.0,1,0
180,4.727564102564102,IPM,RFA,0.0,1,0
210,8.533653846153847,IPM,RFA,0.0,1,0
240,8.934294871794872,IPM,RFA,0.0,1,0
270,8.934294871794872,IPM,RFA,0.0,1,0
300,8.934294871794872,IPM,RFA,0.0,1,0
330,8.944310897435898,IPM,RFA,0.0,1,0
360,10.346554487179487,IPM,RFA,0.0,1,0
390,14.162660256410257,IPM,RFA,0.0,1,0
420,17.127403846153847,IPM,RFA,0.0,1,0
450,18.419471153846153,IPM,RFA,0.0,1,0
480,19.401041666666668,IPM,RFA,0.0,1,0
510,21.243990384615383,IPM,RFA,0.0,1,0
540,24.829727564102566,IPM,RFA,0.0,1,0
570,27.373798076923077,IPM,RFA,0.0,1,0
600,29.11658653846154,IPM,RFA,0.0,1,0
30,76.1318108974359,ALIE,RFA,0.0,1,0
60,84.67548076923077,ALIE,RFA,0.0,1,0
90,87.17948717948718,ALIE,RFA,0.0,1,0
120,88.50160256410257,ALIE,RFA,0.0,1,0
150,89.24278846153847,ALIE,RFA,0.0,1,0
180,89.56330128205128,ALIE,RFA,0.0,1,0
210,89.7235576923077,ALIE,RFA,0.0,1,0
240,89.94391025641026,ALIE,RFA,0.0,1,0
270,89.70352564102564,ALIE,RFA,0.0,1,0
300,90.625,ALIE,RFA,0.0,1,0
330,90.56490384615384,ALIE,RFA,0.0,1,0
360,86.09775641025641,ALIE,RFA,0.0,1,0
390,90.98557692307692,ALIE,RFA,0.0,1,0
420,91.23597756410257,ALIE,RFA,0.0,1,0
450,20.68309294871795,ALIE,RFA,0.0,1,0
480,89.01241987179488,ALIE,RFA,0.0,1,0
510,90.17427884615384,ALIE,RFA,0.0,1,0
540,91.19591346153847,ALIE,RFA,0.0,1,0
570,91.58653846153847,ALIE,RFA,0.0,1,0
600,90.5849358974359,ALIE,RFA,0.0,1,0
30,30.618990384615383,BF,RFA,0.9,1,0
60,20.68309294871795,BF,RFA,0.9,1,0
90,60.68709935897436,BF,RFA,0.9,1,0
120,59.54527243589744,BF,RFA,0.9,1,0
150,65.53485576923077,BF,RFA,0.9,1,0
180,73.8681891025641,BF,RFA,0.9,1,0
210,69.91185897435898,BF,RFA,0.9,1,0
240,76.59254807692308,BF,RFA,0.9,1,0
270,77.0332532051282,BF,RFA,0.9,1,0
300,78.65584935897436,BF,RFA,0.9,1,0
330,78.96634615384616,BF,RFA,0.9,1,0
360,80.49879807692308,BF,RFA,0.9,1,0
390,80.56891025641026,BF,RFA,0.9,1,0
420,81.48036858974359,BF,RFA,0.9,1,0
450,82.05128205128206,BF,RFA,0.9,1,0
480,82.67227564102564,BF,RFA,0.9,1,0
510,83.58373397435898,BF,RFA,0.9,1,0
540,83.61378205128206,BF,RFA,0.9,1,0
570,84.57532051282051,BF,RFA,0.9,1,0
600,84.42508012820512,BF,RFA,0.9,1,0
30,62.73036858974359,LF,RFA,0.9,1,0
60,78.29527243589743,LF,RFA,0.9,1,0
90,85.52684294871794,LF,RFA,0.9,1,0
120,87.9306891025641,LF,RFA,0.9,1,0
150,89.5332532051282,LF,RFA,0.9,1,0
